ID Transaksi,Tanggal,Bulan,Tahun,Usia Pembeli,Gender,Berat Barang (gr),Berapa Kali Transaksi,Waktu Pengiriman (Hari),Ongkos Kirim
4084,22,6,2024,41,L,353,16,4,40000
3801,15,6,2022,44,L,981,8,4,30000
9858,15,2,2023,40,P,323,3,12,20000
7414,29,2,2022,60,L,75,6,10,20000
6666,15,10,2024,60,L,934,14,7,40000
1593,15,8,2023,47,L,118,5,10,40000
6420,26,1,2024,77,L,65,14,14,40000
3170,27,12,2022,22,L,516,18,12,50000
1038,6,11,2024,23,P,810,3,9,40000
4970,27,12,2023,30,L,961,2,12,40000
4231,6,5,2023,39,P,124,16,8,10000
8700,2,10,2022,33,P,356,20,4,40000
2948,8,4,2022,65,L,615,5,10,10000
3463,21,11,2023,32,L,143,4,4,20000
5923,14,7,2022,25,L,850,8,13,20000
780,21,5,2023,23,L,439,4,5,30000
6964,4,11,2023,49,L,728,7,4,10000
4964,11,3,2022,48,L,493,16,11,10000
4237,21,11,2023,21,P,243,18,1,40000
8908,28,5,2024,30,L,512,20,4,10000
6029,22,1,2022,67,P,715,19,10,40000
5461,5,9,2023,54,L,157,10,2,40000
6662,5,1,2024,77,L,420,20,1,40000
2230,5,4,2022,23,L,658,2,12,40000
2054,11,5,2023,34,L,207,15,3,30000
2649,1,6,2023,55,L,344,3,4,50000
7738,12,5,2023,25,P,226,13,11,50000
3122,10,1,2023,51,P,737,2,3,50000
7118,9,11,2024,76,P,211,14,10,30000
7871,25,1,2023,50,L,370,15,14,40000
7521,18,11,2024,73,L,402,11,1,40000
3328,12,5,2023,25,P,432,2,13,50000
5183,17,5,2022,23,L,126,4,3,40000
9386,14,11,2023,34,L,561,17,4,30000
2099,22,11,2023,63,P,995,10,12,10000
5666,24,2,2023,29,L,752,6,11,20000
7309,22,12,2024,49,P,960,4,7,10000
2858,29,10,2023,50,L,586,14,13,30000
49,25,7,2022,42,L,64,12,14,40000
4151,30,6,2022,30,P,673,12,10,50000
3752,8,10,2022,66,L,701,12,7,20000
3086,11,11,2024,67,L,123,3,11,10000
1999,10,2,2023,50,L,92,10,14,40000
427,31,5,2022,23,P,877,8,11,20000
4327,23,4,2022,66,L,525,12,1,40000
9855,28,12,2022,68,P,377,16,2,50000
1694,5,10,2023,47,L,604,3,9,30000
5455,26,8,2022,70,P,272,11,12,50000
2212,23,12,2022,73,L,747,6,5,20000
4036,24,8,2024,31,P,821,15,6,40000
7099,23,9,2023,42,P,923,13,13,10000
7897,17,10,2022,30,L,64,4,9,20000
5697,30,7,2024,47,P,135,2,14,10000
2217,19,3,2023,27,P,10,19,9,50000
2731,2,7,2023,29,L,100,10,9,20000
5367,15,8,2024,53,P,49,17,14,10000
1855,14,3,2023,37,P,855,1,11,10000
8647,20,1,2022,24,P,607,3,4,40000
1520,18,9,2024,36,L,517,2,11,10000
5503,13,4,2023,21,P,336,5,12,40000
1899,8,8,2023,55,L,629,20,12,50000
7749,30,8,2022,61,P,219,4,2,20000
3256,11,1,2024,49,L,499,18,12,10000
1268,27,12,2024,73,P,193,3,14,40000
8950,29,7,2023,50,L,722,18,8,50000
8004,7,5,2024,77,L,888,5,8,50000
380,25,2,2024,62,P,495,20,6,40000
6490,29,5,2022,65,L,687,2,13,10000
6949,11,1,2023,79,L,204,5,4,30000
3532,16,2,2024,60,L,320,3,11,30000
3742,14,2,2024,24,P,927,14,10,40000
4028,16,12,2023,36,L,365,19,10,10000
8303,1,4,2023,51,L,198,5,7,40000
4118,22,9,2024,31,L,709,11,7,40000
1649,9,12,2023,75,L,566,7,3,50000
5172,6,9,2023,49,P,716,7,6,20000
1258,20,7,2022,79,L,341,14,11,50000
1170,13,8,2023,58,L,991,17,14,40000
9241,15,9,2023,39,L,845,8,8,20000
4807,25,12,2024,73,L,856,3,2,50000
1281,31,7,2022,35,L,902,11,12,30000
9380,11,11,2023,38,P,711,7,9,10000
6007,26,9,2022,64,P,240,14,4,40000
1042,18,2,2023,71,P,790,15,1,30000
1834,24,10,2022,45,P,860,7,8,50000
4468,29,8,2023,39,P,323,19,12,50000
9275,1,5,2024,77,L,986,13,13,30000
7891,29,10,2022,38,L,717,4,5,20000
5997,22,6,2023,80,P,298,14,12,30000
1896,18,10,2022,77,L,406,20,1,40000
5805,2,6,2024,60,P,164,5,8,40000
5053,14,12,2023,36,P,99,15,3,30000
3302,22,10,2023,60,L,647,18,14,50000
7038,2,2,2024,39,L,596,12,6,40000
2234,30,11,2022,77,L,288,20,9,50000
9040,29,5,2022,22,P,295,6,11,10000
325,7,8,2024,80,P,311,6,11,10000
3420,16,7,2023,29,L,821,12,9,40000
4419,20,9,2023,59,L,334,5,8,40000
7424,5,8,2023,39,L,646,4,6,20000
2193,15,3,2022,59,L,651,11,8,50000
5714,16,1,2023,59,L,383,11,2,10000
3582,26,10,2023,38,L,201,2,7,30000
117,20,10,2023,32,L,174,12,1,20000
4710,2,12,2023,55,P,144,13,8,40000
969,28,12,2023,68,P,947,15,6,30000
867,7,10,2024,60,L,931,19,12,10000
5517,29,3,2024,32,P,384,2,8,10000
3252,15,3,2023,49,P,289,12,1,10000
2099,9,8,2024,70,P,895,3,1,30000
7471,23,1,2022,35,P,129,7,1,40000
815,7,5,2023,52,L,716,5,14,20000
5726,11,11,2022,75,P,630,6,10,10000
3733,23,7,2023,44,L,991,11,8,40000
1537,2,11,2024,28,L,653,3,3,10000
7494,25,2,2022,68,P,452,19,1,50000
9599,28,9,2024,50,L,461,7,2,50000
4089,9,10,2023,25,P,98,16,9,20000
5257,21,7,2024,55,L,406,4,2,50000
9561,27,3,2024,39,L,356,1,11,10000
3713,20,5,2023,53,P,16,3,14,50000
7123,22,4,2023,63,P,857,3,11,10000
7806,5,11,2023,33,L,21,14,12,10000
1627,13,3,2024,29,P,15,2,2,20000
5663,9,3,2024,63,L,953,5,12,50000
715,31,5,2022,45,L,272,18,7,10000
7127,9,2,2022,32,L,321,4,6,10000
1515,31,6,2024,39,L,304,17,6,20000
9478,19,11,2022,55,P,727,4,1,20000
7157,9,4,2024,74,P,746,7,6,10000
3675,18,12,2024,39,L,76,8,6,30000
2772,18,12,2023,67,P,166,5,13,30000
6914,2,10,2023,48,L,548,15,2,50000
6269,13,9,2023,62,L,156,3,4,40000
4258,7,7,2022,79,P,18,9,11,40000
2549,3,4,2024,79,P,208,15,13,10000
8459,11,5,2024,51,P,671,7,8,50000
6903,31,11,2024,56,P,970,14,13,20000
3451,20,11,2022,64,P,492,16,3,50000
249,17,8,2022,31,L,135,18,1,20000
5811,10,9,2022,51,L,962,14,6,50000
5233,16,7,2023,73,P,686,19,7,50000
9847,28,11,2023,69,P,35,1,2,30000
4634,30,7,2023,66,L,86,16,13,20000
7722,8,6,2023,80,L,200,15,8,10000
8296,4,9,2024,21,L,583,8,1,50000
211,8,8,2023,37,L,704,4,14,10000
4483,4,12,2023,42,L,644,10,2,20000
9947,2,6,2024,51,P,24,11,9,20000
5035,1,5,2022,70,L,630,8,12,20000
5588,26,1,2022,47,P,156,15,6,40000
1388,16,2,2022,67,L,598,16,14,20000
1530,15,3,2024,38,L,420,11,14,20000
4718,11,5,2024,48,P,420,13,13,40000
2495,13,9,2023,61,L,331,6,14,30000
3893,17,5,2023,59,L,819,18,4,50000
8633,22,7,2024,50,L,785,16,10,20000
8886,24,11,2022,23,L,269,12,11,30000
2150,24,9,2024,30,L,419,18,9,40000
6025,31,6,2024,30,L,734,2,2,10000
8919,14,6,2024,73,P,97,16,12,40000
7230,7,9,2022,24,P,808,8,2,20000
1371,4,10,2022,41,P,528,8,1,40000
9120,20,8,2022,70,L,137,15,4,10000
3224,19,8,2024,59,P,722,1,9,20000
3262,23,4,2023,34,L,607,12,7,20000
9447,17,6,2023,77,L,729,9,8,30000
4553,23,11,2022,47,P,180,19,8,50000
8834,16,12,2024,40,L,470,8,8,10000
5465,10,3,2023,62,L,588,9,7,30000
7446,29,8,2022,24,P,307,18,13,10000
3067,15,9,2023,80,L,875,11,10,50000
4485,30,3,2022,45,L,296,13,8,30000
3995,1,8,2024,58,L,653,4,10,10000
5272,1,11,2023,69,L,138,9,12,10000
8437,7,7,2023,33,L,395,13,14,50000
2379,30,5,2024,66,L,885,20,12,40000
7230,30,12,2024,45,L,726,20,9,10000
7454,21,6,2024,65,P,132,2,2,10000
8076,22,12,2024,26,P,821,1,4,50000
6360,26,10,2024,26,P,699,5,13,10000
5486,8,3,2023,32,P,721,5,10,10000
900,29,8,2022,80,L,870,2,11,30000
1689,1,3,2024,67,P,238,8,14,10000
1610,26,2,2023,29,P,692,4,6,50000
7009,9,8,2024,31,L,989,20,14,20000
6720,21,6,2024,80,P,972,3,14,10000
7290,17,2,2024,80,L,57,20,5,20000
6545,15,9,2024,72,L,250,20,6,50000
7438,22,12,2023,60,P,426,12,10,30000
781,9,10,2023,64,L,992,8,1,20000
2602,9,4,2024,42,L,858,20,12,40000
8099,27,10,2023,30,L,428,17,3,30000
8396,29,5,2024,27,L,69,13,4,40000
3630,3,3,2022,41,P,815,6,11,20000
5892,1,4,2022,77,P,645,11,7,10000
843,24,2,2022,77,L,328,9,2,30000
1850,10,7,2022,67,L,92,20,8,50000
4667,28,12,2024,22,L,464,14,7,20000
9633,25,7,2023,67,L,96,14,6,30000
4234,18,1,2024,60,L,780,18,8,10000
3746,5,3,2024,36,P,817,8,2,10000
977,10,8,2023,53,L,139,1,14,10000
9219,18,10,2024,77,P,549,17,8,30000
4388,11,1,2022,74,P,642,7,8,20000
1097,9,3,2022,27,L,556,13,3,50000
6600,2,11,2024,21,L,297,10,7,50000
1811,8,3,2024,50,L,949,16,12,50000
9937,19,8,2022,47,L,139,11,12,30000
9287,10,7,2023,48,L,432,10,5,10000
1165,31,10,2023,25,L,828,14,12,20000
3899,26,6,2022,57,L,212,7,2,50000
9819,8,7,2023,62,L,409,11,9,30000
5390,4,12,2023,24,P,299,15,7,30000
1802,26,4,2023,75,L,540,17,7,20000
5088,28,9,2023,79,P,71,6,3,10000
8106,10,1,2023,56,L,935,4,3,30000
6269,1,10,2024,40,L,990,1,2,20000
6976,24,1,2024,77,P,360,10,7,50000
4064,5,11,2023,73,L,409,9,2,40000
8258,26,3,2024,67,P,825,4,5,20000
7177,26,4,2023,65,P,80,9,2,10000
1521,22,7,2022,26,P,754,9,12,40000
3097,9,8,2022,56,P,142,15,3,20000
60,25,6,2023,57,L,937,16,4,10000
1642,24,3,2023,36,L,458,16,3,40000
9056,12,9,2023,59,L,646,1,3,30000
6522,15,7,2022,26,L,805,13,5,20000
3301,18,5,2023,27,P,945,18,14,10000
4220,11,5,2023,56,L,466,18,5,40000
509,14,10,2023,55,L,663,1,12,10000
6623,11,2,2024,77,P,988,4,9,10000
6448,5,3,2024,33,P,470,19,12,20000
4250,30,11,2022,41,L,808,11,7,50000
3001,11,12,2022,74,L,162,15,3,30000
7291,15,11,2023,60,L,701,6,5,20000
7305,1,7,2024,40,L,545,5,7,20000
100,11,3,2023,68,P,901,17,10,30000
872,28,12,2023,45,L,252,19,4,40000
4000,1,10,2022,34,L,80,11,8,50000
5958,9,3,2023,34,P,132,13,3,40000
7499,5,12,2024,59,P,419,19,7,50000
2569,22,8,2024,29,L,543,18,8,30000
8189,1,1,2024,54,P,896,7,1,30000
9820,1,3,2022,53,L,749,19,2,50000
6806,17,6,2024,70,P,332,9,5,30000
9515,23,12,2022,37,P,27,9,13,50000
5592,22,11,2023,32,P,906,8,13,20000
4852,11,5,2024,49,P,675,16,11,40000
4523,16,10,2024,28,L,42,5,3,10000
8479,5,4,2023,52,P,309,9,9,30000
9890,20,10,2023,56,L,332,1,6,40000
8757,12,8,2023,43,L,671,9,11,20000
122,22,6,2022,57,P,750,14,5,40000
9678,22,10,2024,47,L,265,2,7,20000
4400,9,2,2024,22,P,976,14,8,50000
4590,11,10,2024,45,P,33,20,9,20000
3579,21,2,2024,64,L,308,18,9,10000
8680,23,3,2024,58,L,198,17,14,20000
5770,23,12,2023,69,L,701,1,13,40000
8857,12,4,2022,64,L,671,13,3,30000
5516,25,7,2023,33,P,749,2,8,30000
8846,14,7,2024,62,L,474,17,6,10000
6138,30,7,2024,80,L,92,11,12,20000
5971,16,3,2022,22,L,976,13,10,20000
6804,8,11,2024,59,P,864,9,4,40000
6560,17,6,2023,32,L,589,2,9,40000
1432,19,6,2022,50,L,69,3,8,10000
9303,18,1,2023,80,P,643,10,5,30000
386,15,7,2022,30,P,980,6,10,20000
3518,7,5,2023,60,L,608,11,6,10000
9540,13,2,2024,67,P,115,6,1,10000
1431,3,3,2022,62,P,987,1,10,20000
8375,9,11,2023,67,P,686,1,4,40000
1988,26,9,2022,43,L,20,15,5,20000
4508,22,1,2022,56,P,280,11,7,30000
9879,8,8,2024,69,P,74,3,10,10000
9117,16,9,2022,40,L,94,1,3,50000
3215,29,7,2022,56,L,836,8,9,10000
7291,1,9,2022,24,L,531,9,7,40000
5459,19,3,2022,42,L,573,13,10,40000
5529,29,7,2022,74,P,86,17,4,10000
7987,28,3,2023,21,L,448,11,8,50000
2907,31,2,2024,72,P,654,9,3,20000
963,3,4,2024,30,P,238,13,5,50000
1495,24,6,2024,60,L,657,17,11,50000
2120,26,8,2022,45,P,277,17,12,10000
3285,27,2,2022,71,P,861,3,11,30000
4123,1,2,2024,39,P,95,7,11,50000
2013,8,10,2023,34,P,905,18,1,30000
1241,25,1,2024,49,P,825,19,8,50000
7920,10,9,2023,76,P,927,4,3,30000
3323,6,9,2023,34,P,117,18,8,50000
263,20,1,2024,21,P,906,18,12,40000
2146,23,11,2023,64,L,768,1,10,10000
2050,8,12,2023,38,L,666,2,5,10000
1382,21,12,2023,45,L,489,9,1,40000
6038,28,7,2022,50,P,400,8,2,20000
5195,1,11,2022,48,P,743,17,9,50000
6187,18,8,2023,68,P,857,17,12,30000
2961,23,2,2022,66,L,419,4,14,10000
8642,5,2,2023,77,L,447,20,10,20000
1113,15,2,2022,41,L,601,7,10,50000
1139,5,5,2023,45,L,253,3,4,40000
6267,8,12,2023,78,L,660,15,7,10000
4848,25,10,2024,66,P,545,11,14,10000
9933,14,12,2022,39,L,8,7,8,40000
570,10,4,2022,67,L,46,3,14,20000
563,7,4,2024,48,P,978,16,3,20000
2686,24,8,2024,48,P,112,10,4,40000
9848,5,4,2024,52,P,518,18,13,50000
3261,14,7,2024,77,L,811,3,10,40000
952,24,12,2023,23,P,637,15,7,10000
7916,5,5,2024,68,P,484,9,8,50000
4605,3,8,2024,48,P,330,19,5,30000
1266,31,6,2022,41,P,970,3,5,50000
9916,1,1,2023,73,L,778,17,6,20000
7946,28,10,2023,66,P,902,14,4,20000
1909,20,10,2024,43,P,568,19,14,40000
6427,25,9,2024,46,P,46,12,7,10000
6088,26,8,2022,67,P,871,9,3,30000
1412,1,9,2022,31,P,177,5,9,40000
7986,17,12,2024,32,P,711,6,4,10000
9203,27,5,2024,59,L,279,11,1,40000
1731,31,5,2022,31,P,962,9,12,50000
887,23,10,2022,41,L,325,5,9,10000
914,6,8,2023,72,P,416,11,5,20000
6570,2,10,2023,27,P,36,13,9,10000
6768,12,1,2023,55,P,345,18,1,30000
5433,26,8,2022,70,P,297,20,4,30000
6808,15,10,2024,49,L,615,8,1,40000
2621,17,9,2022,41,P,957,8,2,40000
9384,22,7,2022,70,P,277,20,4,30000
8316,6,6,2023,66,L,923,4,12,40000
374,25,6,2024,67,L,528,4,12,10000
7184,20,11,2022,79,L,652,11,4,30000
5431,15,2,2023,61,P,121,12,5,30000
8371,12,11,2023,31,L,212,2,12,30000
9030,20,7,2024,79,P,855,2,2,20000
7297,11,12,2022,71,P,180,20,3,30000
6365,29,10,2023,23,L,45,18,7,30000
6626,20,12,2022,38,L,426,7,3,50000
2098,21,10,2024,45,L,196,8,14,30000
5528,5,9,2022,32,L,458,11,1,20000
7118,29,6,2022,25,P,553,9,9,10000
5987,25,8,2024,49,P,904,20,4,40000
7148,2,3,2024,28,P,225,2,10,20000
6676,15,4,2024,32,L,270,2,4,20000
389,16,8,2023,51,L,761,8,6,40000
5249,14,2,2022,25,L,787,9,12,10000
782,7,3,2023,59,L,853,3,1,10000
159,26,11,2022,30,P,798,11,10,50000
9477,30,11,2022,43,L,529,4,3,10000
5660,26,4,2023,24,L,121,6,14,20000
7946,16,6,2022,41,L,683,12,6,50000
7890,23,1,2024,76,P,161,11,13,40000
7225,1,4,2023,39,P,705,10,8,10000
6414,21,10,2024,76,P,881,19,7,30000
3330,15,3,2023,54,P,206,18,6,20000
9560,5,2,2023,36,L,602,17,1,20000
5165,17,7,2023,74,P,983,15,1,40000
7783,8,8,2022,40,L,890,4,9,50000
2783,3,5,2024,28,P,700,11,14,30000
5955,25,7,2024,65,L,456,18,9,20000
2877,14,1,2023,46,P,643,18,6,30000
5993,16,6,2022,34,P,426,13,1,50000
4096,23,11,2022,30,L,902,19,2,10000
7298,19,6,2023,62,L,547,12,6,40000
1763,9,3,2024,71,L,209,4,8,10000
1067,2,11,2022,59,L,320,13,1,50000
9415,17,9,2022,31,L,312,17,7,10000
5253,23,5,2022,35,L,435,15,7,40000
874,25,11,2023,43,P,496,20,2,40000
3688,7,4,2023,41,P,802,7,14,40000
2190,1,7,2022,71,L,66,17,3,20000
8398,23,8,2022,39,L,300,2,13,20000
9209,12,7,2024,74,L,502,5,7,20000
1720,5,8,2023,76,L,766,14,1,50000
6087,16,8,2024,76,P,531,12,9,20000
7959,4,6,2024,73,L,701,1,9,10000
2441,16,5,2023,23,P,303,15,1,20000
3662,27,5,2023,66,P,692,3,14,40000
3674,1,5,2024,49,P,359,8,8,40000
756,11,11,2023,53,P,347,8,10,40000
5536,2,3,2023,52,P,336,5,7,40000
9867,21,10,2022,61,L,651,12,1,20000
274,14,3,2022,36,P,838,3,4,50000
7165,15,7,2023,30,P,865,11,13,40000
5194,21,10,2024,39,P,531,18,3,50000
9236,1,11,2024,80,P,750,12,8,40000
6998,22,9,2022,79,P,59,1,9,40000
8541,27,6,2024,80,P,782,6,2,50000
5971,24,1,2023,72,P,598,11,7,20000
8114,7,10,2023,46,L,46,1,10,10000
3977,27,2,2022,50,P,275,11,1,50000
6307,8,10,2023,31,L,639,13,7,50000
7854,23,11,2023,54,L,577,8,3,20000
7591,26,6,2024,26,L,350,13,2,40000
8434,11,10,2022,66,L,494,14,12,50000
5835,30,5,2023,68,L,218,18,10,30000
8228,2,10,2022,59,L,503,18,8,30000
8410,15,6,2022,72,L,631,9,6,30000
3844,21,1,2024,55,P,19,13,9,50000
9960,22,1,2023,31,P,759,18,4,30000
6131,17,3,2022,38,P,531,9,11,30000
3113,16,1,2022,66,L,884,8,11,50000
3981,26,8,2022,74,P,111,2,14,10000
8748,26,7,2024,23,P,621,10,8,10000
7334,4,5,2023,61,L,360,2,2,30000
3035,26,5,2024,25,P,631,16,9,20000
6688,4,1,2023,75,L,499,6,1,10000
952,6,9,2023,40,L,580,13,7,10000
7123,9,8,2023,75,P,968,3,12,10000
2891,1,2,2024,79,P,480,8,2,50000
4217,15,8,2024,71,L,362,9,12,20000
9161,30,2,2022,50,L,896,20,5,40000
5645,10,3,2022,71,L,179,7,7,40000
3831,15,2,2024,39,P,612,5,4,10000
6064,17,2,2024,30,L,540,16,6,40000
573,9,9,2024,68,P,412,19,13,50000
4110,12,2,2022,42,L,948,19,9,40000
6984,7,1,2024,21,L,772,12,3,40000
4610,2,12,2024,31,L,522,20,6,10000
5493,22,10,2022,61,P,580,9,8,30000
1145,21,3,2022,32,P,677,12,10,20000
5149,25,4,2022,23,L,363,18,10,40000
6453,27,2,2022,36,L,409,7,8,50000
2571,12,4,2024,67,L,830,4,2,10000
3486,15,3,2022,54,P,553,6,12,10000
8559,4,4,2022,50,L,972,14,5,10000
142,30,12,2023,22,L,186,18,13,50000
5041,3,3,2022,36,L,772,17,7,20000
6948,18,12,2023,75,L,653,15,14,50000
4842,5,9,2023,38,P,90,15,1,40000
5076,13,11,2024,55,P,588,11,5,40000
9345,9,6,2024,63,L,690,18,9,30000
4800,16,3,2022,29,L,32,17,13,20000
7610,29,4,2023,21,L,755,8,10,30000
9625,20,2,2022,64,L,522,18,9,20000
3008,2,2,2024,40,P,339,18,4,20000
4577,18,6,2022,54,L,968,11,10,50000
654,3,12,2023,27,P,590,10,7,20000
1159,10,3,2023,54,L,886,5,12,10000
9735,8,3,2024,40,P,992,5,4,30000
5074,4,10,2023,69,L,544,14,8,10000
5891,26,12,2022,24,L,964,4,4,20000
7233,20,1,2024,71,P,523,9,6,30000
8742,22,4,2024,24,L,907,5,8,10000
5406,18,6,2023,38,P,484,16,2,10000
9960,22,7,2023,36,P,219,19,13,40000
7130,26,9,2022,72,P,391,4,1,30000
5241,18,9,2023,52,P,591,9,7,40000
597,27,8,2022,51,P,135,20,8,40000
913,25,6,2024,79,L,86,13,1,10000
9996,17,10,2022,56,L,120,1,1,10000
2351,3,3,2024,68,P,99,1,10,40000
6644,8,6,2023,31,P,292,20,10,40000
7076,5,10,2023,23,L,381,14,13,40000
7999,5,12,2024,79,L,279,16,4,30000
9280,29,1,2023,44,P,406,1,4,40000
3706,15,6,2023,30,P,53,20,2,50000
1972,11,11,2024,58,P,699,6,1,20000
6496,4,6,2023,60,P,210,18,4,10000
6585,29,11,2024,45,P,620,8,2,10000
2048,10,3,2023,28,L,431,19,6,40000
6670,22,5,2024,69,L,611,13,4,20000
3949,30,3,2024,32,P,433,15,12,30000
2113,14,3,2023,35,P,16,8,11,40000
750,8,6,2023,37,P,285,6,8,30000
4120,14,12,2022,59,L,977,19,9,50000
3167,30,5,2023,23,L,458,17,4,10000
14,27,7,2022,66,P,730,18,11,50000
7946,16,8,2023,75,P,416,9,6,10000
9331,4,7,2022,80,L,209,7,6,40000
1288,15,6,2024,74,P,455,19,7,20000
3100,20,3,2022,72,P,126,15,1,10000
3494,21,7,2023,54,P,22,18,3,20000
8772,10,11,2024,77,P,974,15,9,40000
2146,29,9,2024,63,L,883,11,5,50000
2326,26,3,2024,78,L,732,14,11,20000
4868,6,11,2022,59,P,522,14,6,40000
3148,15,11,2024,53,P,708,14,13,20000
2044,31,10,2024,61,P,264,7,10,10000
8811,23,1,2024,48,P,934,12,14,20000
9461,18,11,2024,46,L,196,6,9,10000
1436,16,9,2024,29,P,21,10,10,50000
4411,30,7,2023,46,P,967,2,6,20000
5191,16,4,2023,71,P,417,14,14,50000
6974,23,2,2022,26,P,128,18,13,30000
2456,17,5,2024,48,L,289,11,12,40000
1871,5,2,2024,63,L,237,14,14,10000
2749,20,10,2024,45,L,967,19,13,50000
2497,20,11,2022,47,P,250,6,7,40000
3775,12,9,2022,80,L,163,16,11,10000
9700,23,2,2022,52,L,157,2,7,30000
5341,30,3,2024,39,L,967,14,8,50000
5042,19,11,2024,37,L,24,1,5,30000
1309,4,10,2024,51,P,840,10,1,10000
6643,16,6,2022,62,L,611,19,2,50000
8153,15,10,2023,22,P,345,5,7,50000
4362,15,7,2022,56,L,482,6,14,20000
1187,8,11,2024,40,P,309,19,8,40000
3720,2,5,2024,70,P,323,13,4,30000
2452,5,4,2023,38,P,412,8,3,20000
2364,27,7,2022,56,L,303,5,6,30000
8012,22,8,2024,43,L,847,8,12,40000
2961,14,11,2022,39,P,289,5,10,40000
2164,3,6,2024,34,L,462,17,13,30000
9835,21,2,2022,74,L,456,13,12,10000
7873,30,5,2024,21,P,23,13,11,50000
7022,20,9,2022,46,P,564,10,13,20000
5623,31,9,2022,25,L,704,8,5,30000
1644,10,8,2023,36,L,470,6,13,40000
8804,19,8,2022,23,P,896,15,3,40000
8777,8,5,2024,26,P,910,19,3,50000
5600,1,11,2024,24,P,384,1,9,20000
5994,24,3,2024,64,L,356,11,13,30000
8116,8,4,2022,73,L,156,11,12,20000
3711,31,8,2022,50,P,701,16,6,10000
1853,21,3,2023,80,L,675,6,2,50000
6734,13,8,2023,80,P,729,17,5,20000
749,1,2,2024,34,P,158,8,5,10000
1205,28,6,2023,26,P,87,12,4,40000
9227,30,12,2022,63,L,656,16,14,50000
1936,13,3,2024,58,L,750,12,10,50000
2253,28,11,2024,46,L,959,6,5,20000
2912,18,3,2024,39,P,550,7,13,40000
7216,30,3,2023,38,L,672,18,7,30000
7044,5,12,2023,38,L,769,15,5,20000
3536,24,10,2022,54,L,200,7,13,30000
4254,15,6,2023,67,P,933,4,13,10000
5954,25,4,2022,30,P,390,5,5,30000
4194,7,1,2024,47,L,898,10,7,50000
3486,12,11,2024,54,L,25,19,3,40000
2192,11,5,2024,24,L,84,6,14,30000
981,3,2,2022,79,P,56,1,4,50000
9915,21,8,2022,39,L,476,10,12,10000
515,6,2,2024,23,L,18,15,3,20000
8223,9,11,2024,26,P,950,20,3,30000
9458,27,12,2023,76,L,564,7,13,40000
2161,2,12,2024,23,P,95,4,4,50000
5543,8,3,2024,45,L,754,14,2,30000
754,1,3,2024,68,P,837,3,7,40000
8899,6,8,2024,41,P,963,6,6,40000
6725,27,10,2023,55,L,922,6,6,40000
7270,22,2,2024,34,L,70,19,11,40000
5702,1,11,2022,73,L,264,14,6,30000
7183,26,8,2024,24,P,451,17,11,40000
3251,6,4,2023,80,L,489,7,4,50000
1037,10,8,2023,31,P,932,16,9,20000
7173,18,3,2024,49,L,823,13,11,40000
5782,6,12,2024,23,L,861,17,12,30000
4300,23,1,2022,52,L,170,19,14,40000
1528,21,6,2023,47,P,90,16,9,40000
3273,10,6,2024,56,L,861,20,14,30000
3172,6,2,2024,55,P,759,8,13,30000
1522,14,6,2022,64,L,799,3,10,20000
2473,25,9,2022,60,P,28,9,12,30000
4609,18,12,2023,44,P,892,14,2,40000
7555,13,3,2024,53,P,327,12,9,50000
5008,31,7,2023,53,P,332,7,10,40000
5533,14,5,2022,63,L,807,20,10,10000
8390,2,5,2023,77,L,417,8,7,40000
865,24,12,2022,64,P,121,8,1,30000
5180,2,10,2023,34,P,229,3,1,50000
9301,20,10,2024,42,L,719,12,8,10000
8516,1,5,2024,60,L,482,5,12,30000
8942,3,9,2024,26,P,680,2,9,40000
8117,29,12,2022,52,L,700,16,4,30000
8220,23,12,2023,73,L,400,6,10,50000
1976,15,12,2023,70,P,724,17,10,30000
1956,22,3,2023,75,P,733,7,11,50000
8402,4,10,2022,38,L,804,13,3,10000
7648,19,7,2024,34,L,631,15,6,40000
4288,16,11,2023,23,L,451,1,5,10000
8810,3,10,2022,40,P,764,7,11,50000
2220,3,7,2023,68,P,391,19,5,30000
6371,28,2,2024,66,L,967,14,13,20000
1322,18,10,2024,69,L,187,6,1,40000
7461,12,11,2023,69,L,43,16,4,50000
1211,5,10,2023,33,L,421,16,1,20000
2532,5,3,2023,50,P,57,2,14,30000
8870,3,7,2022,29,L,617,18,1,40000
3802,24,4,2024,56,P,452,14,6,40000
1042,8,6,2023,46,L,508,17,8,20000
3344,5,5,2023,47,P,836,17,6,10000
4754,6,9,2023,61,L,50,20,10,10000
7152,16,9,2023,26,P,148,5,7,50000
6290,4,2,2024,41,L,302,12,9,20000
8500,12,8,2024,69,L,594,13,3,30000
5040,7,12,2024,63,P,584,7,9,40000
3777,1,1,2023,42,P,26,13,1,20000
243,11,10,2023,40,L,295,20,8,40000
9794,9,6,2022,25,L,528,13,5,40000
6844,15,1,2024,39,P,212,16,13,10000
826,2,3,2024,71,P,81,12,8,30000
158,25,6,2023,36,P,101,12,1,10000
3816,19,4,2023,26,L,631,6,11,30000
1273,20,9,2023,73,P,187,4,5,40000
2227,15,1,2023,69,L,357,9,9,40000
2455,5,9,2023,39,L,852,8,12,10000
1475,9,8,2024,55,P,921,3,3,50000
7070,14,6,2022,37,L,168,20,11,20000
4425,14,8,2024,43,L,482,15,4,20000
5507,24,6,2024,51,P,295,19,13,50000
5031,11,8,2023,73,P,261,18,10,30000
8885,15,4,2024,37,P,671,8,5,40000
